plant_label,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,hour_sin,hour_cos,dow_sin,dow_cos,soil_x_slope,minutes_until_water,risk
Aglaonema,35.5,37.42053571428572,1.1499999999999986,-0.0554545454545454,0.0,21.9,51.3,3.541,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-1.9686363636363617,1199.9833333333333,0
Aglaonema,36.9,37.39107142857143,1.3999999999999986,0.0009090909090908574,0.0,21.9,53.0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.03354545454545264,1079.9833333333333,0
Aglaonema,35.75,37.371428571428574,-1.1499999999999986,-0.03636363636363636,0.0,22.0,51.8,0.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.3,959.9833333333333,0
Aglaonema,34.95,37.32142857142857,-0.7999999999999972,-0.004545454545454545,0.0,21.9,50.9,0.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.15886363636363637,839.9833333333333,0
Aglaonema,34.7,37.3125,-0.25,-0.033636363636363534,2.0,21.8,50.1,18.755,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.1671818181818148,719.9833333333333,0
Aglaonema,37.7,37.333035714285714,3.0,0.02727272727272727,0.0,21.7,50.2,67.839,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0281818181818183,599.9833333333333,0
Aglaonema,36.2,37.333035714285714,-1.5,-0.04272727272727262,0.0,21.7,51.6,51.502,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.546727272727269,480.0,0
Aglaonema,35.2,37.27321428571429,-1.0,-0.07090909090909088,0.0,21.6,49.3,66.374,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.495999999999999,360.0,0
Aglaonema,36.15,37.22053571428571,0.9499999999999957,-0.05090909090909099,0.0,22.1,48.9,64.64,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.840363636363639,240.0,0
Aglaonema,36.35,37.174107142857146,0.20000000000000284,-0.015454545454545481,0.0,22.3,48.3,64.127,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5617727272727283,120.0,0
Aglaonema,45.6,37.324107142857144,9.25,0.11909090909090916,0.0,22.6,51.1,52.601,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.430545454545458,2999.9166666666665,0
Aglaonema,37.55,37.29732142857143,-8.050000000000004,-0.016363636363636466,0.0,22.5,48.4,18.632,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.6144545454545493,2879.9333333333334,0
Aglaonema,37.05,37.27232142857143,-0.5,-0.01272727272727278,0.0,22.4,49.0,2.735,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.47154545454545643,2759.9333333333334,0
Aglaonema,35.3,37.228571428571435,-1.75,-0.055454545454545534,0.0,22.6,49.4,4.298,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.9575454545454571,2639.9333333333334,0
Aglaonema,36.45,37.19464285714286,1.1500000000000057,-0.05636363636363626,0.0,22.4,50.9,4.347,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.0544545454545418,2519.9333333333334,0
Aglaonema,37.75,37.1625,1.2999999999999972,-0.0027272727272727015,0.0,22.3,53.1,0.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.10295454545454448,2399.9333333333334,0
Aglaonema,39.2,37.18571428571429,1.4500000000000028,0.015454545454545481,0.0,22.0,52.8,6.984,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.6058181818181829,2279.9333333333334,0
Aglaonema,37.9,37.177678571428565,-1.3000000000000043,0.0009090909090908574,0.0,22.0,56.1,42.54,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.034454545454543496,2159.95,0
Aglaonema,37.6,37.17321428571428,-0.29999999999999716,0.011818181818181792,0.0,22.0,55.5,62.491,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4443636363636354,2039.95,0
Aglaonema,38.4,37.199107142857144,0.7999999999999972,0.017272727272727197,0.0,22.1,54.9,58.242,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.6632727272727243,1919.95,0
Aglaonema,35.25,37.159821428571426,-3.1499999999999986,-0.057272727272727246,0.0,22.6,53.5,68.376,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.0188636363636356,1799.95,0
Aglaonema,34.4,37.088392857142864,-0.8500000000000014,-0.07454545454545457,0.0,22.8,48.6,43.712,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.564363636363637,1679.95,0
Aglaonema,33.35,36.996428571428574,-1.0499999999999972,-0.08272727272727268,2.0,23.0,52.4,76.19,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.758954545454544,1559.95,1
Aglaonema,33.95,36.92589285714286,0.6000000000000014,-0.05454545454545454,3.999722222222222,22.9,47.8,34.579,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.8518181818181818,1439.9666666666667,1
Aglaonema,34.25,36.877678571428575,0.29999999999999716,-0.07363636363636358,5.999722222222222,22.8,49.5,4.567,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.5220454545454527,1319.9666666666667,1
Aglaonema,35.35,36.825,1.1000000000000014,-0.022727272727272728,0.0,22.7,50.6,4.322,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.803409090909091,1199.9666666666667,0
Aglaonema,34.3,36.78392857142857,-1.0500000000000043,-0.06636363636363647,0.0,22.4,49.9,5.079,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.276272727272731,1079.9666666666667,0
Aglaonema,34.2,36.71696428571429,-0.09999999999999432,-0.04909090909090901,1.9997222222222222,22.2,49.6,5.177,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.6789090909090882,959.9833333333333,0
Aglaonema,34.75,36.67857142857143,0.5499999999999972,-0.03636363636363636,3.999722222222222,22.0,49.9,41.441,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1.2636363636363637,839.9833333333333,1
Aglaonema,35.15,36.65,0.3999999999999986,-0.017272727272727325,0.0,21.8,53.7,65.641,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.6071363636363655,719.9833333333333,0
Aglaonema,33.15,36.597321428571426,-2.0,-0.09090909090909091,0.0,21.8,53.4,59.707,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-3.0136363636363637,599.9833333333333,0
Aglaonema,35.15,36.54375,2.0,-0.01818181818181818,0.0,22.0,52.8,66.984,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.639090909090909,479.98333333333335,0
Aglaonema,33.05,36.48839285714286,-2.1000000000000014,-0.07363636363636371,0.0,22.2,50.2,66.984,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4336818181818205,359.98333333333335,0
Aglaonema,38.3,36.50982142857143,5.25,-0.013636363636363636,0.0,22.4,45.6,63.175,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5222727272727272,240.0,0
Aglaonema,33.55,36.41160714285714,-4.75,-0.10272727272727283,0.0,22.6,47.1,70.232,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-3.4465000000000034,120.0,0
Aglaonema,32.5,36.291964285714286,-1.0499999999999972,-0.0945454545454546,2.0,22.9,47.1,47.521,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-3.0727272727272745,0.0,1
Aglaonema,30.85,36.16964285714286,-1.6499999999999986,-0.13909090909090907,4.0,23.0,48.8,8.059,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-4.290954545454545,0.0,1
Aglaonema,34.05,36.090178571428574,3.1999999999999957,-0.07090909090909102,6.0,23.0,49.0,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-2.414454545454549,239.98333333333332,1
Aglaonema,36.5,36.06428571428572,2.450000000000003,-0.02818181818181813,0.0,22.3,50.6,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0286363636363618,119.98333333333333,0
Aglaonema,32.85,35.971428571428575,-3.6499999999999986,-0.09090909090909091,0.0,21.8,51.5,7.009,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.9863636363636368,0.0,0
Aglaonema,32.45,35.87500000000001,-0.3999999999999986,-0.12909090909090898,2.0,21.7,51.5,44.664,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-4.1889999999999965,0.0,1
Aglaonema,32.75,35.753571428571426,0.29999999999999716,-0.057272727272727246,4.0,21.3,54.3,68.156,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1.8756818181818173,0.0,1
Aglaonema,37.85,35.78839285714286,5.100000000000001,0.020000000000000025,0.0,20.6,49.1,59.243,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.757000000000001,359.98333333333335,0
Aglaonema,36.3,35.78035714285715,-1.5500000000000043,-0.10090909090909099,0.0,20.0,49.5,68.547,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-3.6630000000000025,239.98333333333332,0
Aglaonema,36.05,35.676785714285714,-0.25,0.0,0.0,19.9,50.9,64.908,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,120.0,0
Aglaonema,87.7,36.59910714285714,51.650000000000006,0.9563636363636364,0.0,20.7,49.6,72.21,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,83.87309090909092,5999.85,0
Aglaonema,87.05,37.526785714285715,-0.6500000000000057,0.9281818181818181,0.0,20.5,52.1,66.032,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,80.79822727272726,5879.85,0
Aglaonema,79.2,38.29821428571429,-7.849999999999994,0.7854545454545455,0.0,21.2,52.2,32.357,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,62.208000000000006,5759.85,0
Aglaonema,84.45,39.16339285714285,5.25,0.8909090909090909,0.0,21.6,51.1,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,75.23727272727272,5639.85,0
Aglaonema,72.95,39.83303571428571,-11.5,0.6636363636363637,0.0,22.3,47.9,3.785,0.0,1.0,0.7818314824680298,0.6234898018587336,48.412272727272736,4079.883333333333,0
Aglaonema,71.35,40.456250000000004,-1.6000000000000085,0.6663636363636362,0.0,21.9,46.8,4.811,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,47.54504545454544,3959.9,0
Aglaonema,71.35,41.11071428571428,0.0,0.6254545454545453,0.0,21.5,46.0,5.226,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,44.6261818181818,3839.9,0
Aglaonema,69.0,41.683035714285715,-2.3499999999999943,0.5818181818181818,0.0,21.4,46.9,33.919,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,40.14545454545454,3719.9,0
Aglaonema,71.15,42.29285714285714,2.1500000000000057,0.6145454545454546,0.0,21.3,47.4,53.919,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,43.7249090909091,3599.9,0
Aglaonema,68.15,42.84285714285714,-3.0,0.6145454545454546,0.0,21.3,48.0,54.701,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,41.88127272727274,3479.9166666666665,0
Aglaonema,69.15,43.464285714285715,1.0,0.6118181818181819,0.0,21.5,55.9,67.277,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,42.30722727272728,3359.9166666666665,0
Aglaonema,72.8,44.13035714285714,3.6499999999999915,0.6527272727272727,0.0,21.6,47.5,46.227,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,47.51854545454545,3239.9166666666665,0
Aglaonema,72.15,44.75982142857142,-0.6499999999999915,0.661818181818182,0.0,21.6,46.1,64.103,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,47.75018181818184,3119.9166666666665,0
Aglaonema,68.95,45.35267857142857,-3.200000000000003,0.6181818181818182,0.0,21.6,45.3,34.847,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,42.623636363636365,2999.9166666666665,0
Aglaonema,67.3,45.93035714285714,-1.6500000000000057,0.5927272727272727,0.0,21.4,46.3,16.093,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,39.890545454545446,2879.9166666666665,0
Aglaonema,66.55,46.49910714285714,-0.75,0.5245454545454544,0.0,21.5,47.7,5.568,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,34.90849999999999,2759.9333333333334,0
Aglaonema,68.7,47.052678571428565,2.1500000000000057,0.5909090909090909,0.0,21.4,49.3,5.958,0.0,1.0,0.9749279121818236,-0.22252093395631434,40.59545454545455,2639.9333333333334,0
Aglaonema,67.65,47.61428571428571,-1.0499999999999972,0.5900000000000001,0.0,21.3,50.7,6.3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,39.913500000000006,2519.9333333333334,0
Aglaonema,65.65,48.1580357142857,-2.0,0.5363636363636365,0.0,21.3,51.5,6.325,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,35.21227272727274,2399.9333333333334,0
Aglaonema,68.35,48.73303571428572,2.6999999999999886,0.5818181818181817,0.0,21.6,50.8,32.991,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,39.76727272727271,2279.9333333333334,0
Aglaonema,66.4,49.269642857142856,-1.9499999999999886,0.3781818181818183,0.0,21.7,50.5,59.756,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,25.111272727272738,2159.9333333333334,0
Aglaonema,69.15,49.69017857142857,2.75,0.5745454545454547,0.0,21.9,51.0,59.292,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,39.729818181818196,2039.95,0
Aglaonema,66.9,50.21428571428571,-2.25,0.5427272727272728,0.0,21.9,50.8,35.556,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,36.30845454545456,1919.95,0
Aglaonema,66.1,50.73303571428571,-0.8000000000000114,0.5599999999999999,0.0,21.9,52.9,69.158,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.01599999999999,1799.95,0
Aglaonema,62.5,51.21875,-3.5999999999999943,0.4736363636363636,0.0,22.1,55.8,67.985,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,29.602272727272723,1679.95,0
Aglaonema,62.65,51.68660714285714,0.14999999999999858,0.4527272727272727,0.0,22.0,50.3,53.236,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,28.363363636363633,1559.95,0
Aglaonema,60.1,52.08571428571428,-2.549999999999997,0.37999999999999995,0.0,21.8,49.7,21.026,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,22.837999999999997,1439.9666666666667,0
Aglaonema,60.45,52.46517857142857,0.3500000000000014,0.4100000000000001,0.0,21.6,50.2,7.497,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,24.784500000000005,1319.9666666666667,0
Aglaonema,61.05,52.878571428571426,0.5999999999999943,0.4263636363636363,0.0,21.6,50.9,8.205,0.0,1.0,0.43388373911755823,-0.900968867902419,26.029499999999995,1199.9666666666667,0
Aglaonema,64.0,53.35000000000001,2.950000000000003,0.46545454545454545,0.0,21.9,51.4,0.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,29.78909090909091,1079.9666666666667,0
Aglaonema,64.55,53.816964285714285,0.5499999999999972,0.5327272727272727,0.0,22.0,49.5,0.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,34.38754545454545,959.9666666666667,0
Aglaonema,65.25,54.35267857142857,0.7000000000000028,0.5609090909090909,0.0,21.9,49.4,50.549,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,36.599318181818184,839.9666666666667,0
Aglaonema,62.6,54.856249999999996,-2.6499999999999986,0.5318181818181819,0.0,21.9,49.5,69.158,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,33.291818181818186,719.9833333333333,0
Aglaonema,61.8,55.36428571428571,-0.8000000000000043,0.5063636363636362,0.0,21.9,50.6,41.465,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,31.29327272727272,599.9833333333333,0
Aglaonema,64.05,55.901785714285715,2.25,0.5418181818181818,0.0,22.0,50.2,62.491,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,34.70345454545454,479.98333333333335,0
Aglaonema,64.85,56.448214285714286,0.7999999999999972,0.5363636363636363,0.0,22.0,50.3,54.872,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,34.78318181818181,359.98333333333335,0
Aglaonema,61.55,56.916071428571435,-3.299999999999997,0.4954545454545455,0.0,22.1,50.9,61.514,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,30.495227272727274,239.98333333333332,0
Aglaonema,58.55,57.349107142857136,-3.0,0.44272727272727264,0.0,22.2,49.0,45.69,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,25.92168181818181,119.98333333333333,0
Aglaonema,3.15,56.794642857142854,-55.4,-0.5745454545454546,0.0,22.3,50.2,36.264,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.8098181818181818,0.0,0
Aglaonema,55.85,57.17142857142857,52.7,0.3763636363636364,0.0,21.7,49.4,22.271,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,21.019909090909092,21600.0,0
Aglaonema,56.65,57.55535714285715,0.7999999999999972,0.42727272727272725,0.0,21.7,51.3,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,24.205,21600.0,0
Aglaonema,55.2,57.949107142857144,-1.4499999999999957,0.3645454545454546,0.0,21.6,49.1,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,20.122909090909097,21600.0,0
Aglaonema,52.25,58.254464285714285,-2.950000000000003,0.3490909090909091,0.0,21.5,47.5,3.956,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,18.240000000000002,21600.0,0
Aglaonema,51.45,58.583035714285714,-0.7999999999999972,0.2390909090909092,0.0,21.6,47.6,44.396,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,12.301227272727278,21600.0,0
Aglaonema,48.35,58.762499999999996,-3.1000000000000014,0.26909090909090916,0.0,21.9,47.8,65.372,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,13.010545454545458,21600.0,0
Aglaonema,47.65,59.01428571428572,-0.7000000000000028,0.27545454545454545,0.0,22.0,49.9,69.328,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.125409090909091,21600.0,0
Aglaonema,47.9,59.28928571428571,0.25,0.30999999999999994,0.0,22.0,49.9,67.302,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,14.848999999999997,21600.0,0
Aglaonema,47.55,59.5875,-0.3500000000000014,0.24545454545454545,0.0,22.2,48.6,41.832,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,11.671363636363635,21600.0,0
Aglaonema,54.4,59.950892857142854,6.850000000000001,0.32545454545454544,0.0,22.4,48.8,67.57,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,17.704727272727272,21600.0,0
Aglaonema,52.0,60.22767857142857,-2.3999999999999986,0.34818181818181815,0.0,22.6,48.6,58.657,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,18.105454545454542,21600.0,0
Aglaonema,52.0,60.56964285714285,0.0,0.3554545454545454,0.0,22.6,48.7,26.642,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,18.48363636363636,21600.0,0
Aglaonema,52.2,60.92232142857143,0.20000000000000284,0.3536363636363637,0.0,22.5,48.5,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,18.459818181818186,21600.0,0
Aglaonema,53.55,61.293749999999996,1.3499999999999943,0.28545454545454535,0.0,22.2,47.6,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,15.286090909090902,21600.0,0
Aglaonema,53.35,61.57053571428572,-0.19999999999999574,0.31000000000000005,0.0,22.1,47.0,0.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16.538500000000003,21600.0,0
Aglaonema,52.25,61.85535714285714,-1.1000000000000014,0.2945454545454546,0.0,22.1,46.2,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,15.390000000000004,21600.0,0
Aglaonema,51.45,62.13035714285714,-0.7999999999999972,-0.6590909090909091,0.0,22.0,45.8,29.353,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-33.910227272727276,21600.0,0
Aglaonema,52.0,61.49285714285715,0.5499999999999972,-0.6372727272727272,0.0,21.9,46.0,50.672,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-33.13818181818181,21600.0,0
Aglaonema,52.0,60.86696428571429,0.0,-0.4945454545454546,0.0,22.0,46.2,56.972,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-25.71636363636364,21600.0,0
Aglaonema,53.0,60.39910714285714,1.0,-0.5718181818181819,0.0,22.0,45.6,53.162,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-30.306363636363642,21600.0,0
Aglaonema,50.55,59.793749999999996,-2.450000000000003,-0.4072727272727274,0.0,21.9,42.5,55.385,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-20.587636363636367,21600.0,0
Aglaonema,56.15,59.49375,5.600000000000001,-0.2763636363636363,0.0,21.9,45.0,60.781,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-15.517818181818178,21600.0,0
Aglaonema,52.05,59.14910714285714,-4.100000000000001,-0.35090909090909084,0.0,22.1,45.2,58.168,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-18.26481818181818,21600.0,0
Aglaonema,52.0,58.80357142857143,-0.04999999999999716,-0.3090909090909091,0.0,22.4,46.7,54.188,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-16.07272727272727,21600.0,0
Aglaonema,52.0,58.5,0.0,-0.34818181818181826,0.0,22.2,43.1,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-18.10545454545455,21600.0,0
Aglaonema,52.85,58.17321428571428,0.8500000000000014,-0.27818181818181825,0.0,22.1,44.8,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-14.701909090909094,21600.0,0
Aglaonema,52.45,57.892857142857146,-0.3999999999999986,-0.3036363636363637,0.0,22.0,47.1,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-15.925727272727277,21600.0,0
Aglaonema,54.7,57.63482142857142,2.25,-0.329090909090909,0.0,21.9,48.5,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-18.001272727272724,21600.0,0
Aglaonema,54.35,57.30535714285715,-0.3500000000000014,-0.3236363636363637,0.0,21.9,48.1,13.016,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-17.58963636363637,21600.0,0
Aglaonema,50.95,56.92678571428571,-3.3999999999999986,-0.32727272727272727,0.0,21.8,50.1,42.1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-16.674545454545456,21600.0,0
Aglaonema,52.8,56.638392857142854,1.8499999999999943,-0.2636363636363636,0.0,21.7,52.4,52.332,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-13.919999999999998,21600.0,0
Aglaonema,53.6,56.393750000000004,0.8000000000000043,-0.2354545454545454,0.0,21.8,51.8,58.486,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-12.620363636363633,21600.0,0
Aglaonema,50.45,56.106249999999996,-3.1499999999999986,-0.33181818181818185,0.0,22.0,52.7,66.862,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-16.740227272727275,21600.0,0
Aglaonema,53.35,55.83214285714286,2.8999999999999986,-0.26000000000000006,0.0,22.0,51.7,57.021,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-13.871000000000004,21600.0,0
Aglaonema,51.85,55.550000000000004,-1.5,-0.25090909090909097,0.0,21.9,55.1,21.416,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-13.009636363636368,21600.0,0
Aglaonema,48.1,55.236607142857146,-3.75,-0.36818181818181805,0.0,22.0,59.1,24.371,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-17.70954545454545,21600.0,0
Aglaonema,50.55,54.918749999999996,2.4499999999999957,-0.2881818181818183,0.0,21.9,58.3,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-14.567590909090915,21600.0,0
Aglaonema,52.55,54.67142857142857,2.0,-0.301818181818182,0.0,21.8,57.9,0.0,0.0,1.0,0.0,1.0,-15.860545454545463,21600.0,0
Aglaonema,54.05,54.401785714285715,1.5,-0.23363636363636378,0.0,21.8,57.0,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,-12.628045454545461,21600.0,0
Aglaonema,51.8,54.13214285714286,-2.25,-0.25999999999999995,0.0,21.7,55.9,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-13.467999999999996,21600.0,0
Aglaonema,53.25,53.902678571428574,1.4500000000000028,-0.16818181818181818,0.0,21.7,56.0,10.159,1.0,6.123233995736766e-17,0.0,1.0,-8.955681818181818,21600.0,0
Aglaonema,53.6,53.74374999999999,0.3500000000000014,-0.1645454545454545,0.0,21.7,56.4,51.551,0.8660254037844387,-0.4999999999999998,0.0,1.0,-8.819636363636361,21600.0,0
Aglaonema,52.55,53.56339285714285,-1.0500000000000043,-0.13727272727272735,0.0,21.7,57.4,65.519,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7.213681818181822,21600.0,0
Aglaonema,52.15,53.42142857142857,-0.3999999999999986,-0.150909090909091,0.0,21.7,52.8,65.861,1.2246467991473532e-16,-1.0,0.0,1.0,-7.869909090909095,21600.0,0
Aglaonema,50.8,53.24910714285714,-1.3500000000000014,-0.18636363636363637,0.0,21.6,49.7,38.73,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-9.467272727272727,21600.0,0
Aglaonema,52.05,53.08839285714286,1.25,-0.2172727272727273,0.0,22.0,53.9,39.072,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-11.309045454545457,21600.0,0
Aglaonema,51.85,52.871428571428574,-0.19999999999999574,-0.23090909090909084,0.0,22.0,52.4,51.99,-1.0,-1.8369701987210297e-16,0.0,1.0,-11.97263636363636,21600.0,0
Aglaonema,49.75,52.607142857142854,-2.1000000000000014,-0.2818181818181818,0.0,22.0,52.9,48.694,-0.8660254037844386,0.5000000000000001,0.0,1.0,-14.020454545454545,21600.0,0
